TIME,CLOSE,HIGH,LOW,OPEN,VOLUME
321,118.936,118.98,118.93,118.96,4797
322,118.93,118.9499,118.9,118.93,9362
323,118.96,118.96,118.92,118.92,9622
324,118.9701,119,118.96,118.96,3270
325,119.0142,119.05,118.97,118.97,7959
326,119.043,119.043,118.98,119.01,3135
327,118.98,119.04,118.98,119.03,9952
328,118.96,118.99,118.95,118.97,4781
329,119,119.03,118.9563,118.96,5263
330,119,119.03,118.98,119,2805
331,119.01,119.01,118.971,118.99,6701
332,118.9723,119.004,118.95,119,7972
333,118.95,118.97,118.94,118.97,7891
334,119.02,119.02,118.93,118.94,6496
335,119.02,119.02,118.985,119.01,6625
336,119.015,119.02,119,119.01,3372
337,119.0279,119.05,119.02,119.02,12264
338,119.05,119.05,119.02,119.03,7180
339,119.03,119.046,119.03,119.04,3938
340,118.99,119.05,118.985,119.05,25239
341,119.02,119.07,119.01,119.01,9535
342,118.98,119.01,118.97,119.01,3819
343,119.002,119.002,118.96,118.975,6437
344,118.97,119.02,118.94,119.02,10089
345,118.925,118.97,118.894,118.97,12478
346,118.895,118.925,118.86,118.925,24378
347,118.92,118.92,118.875,118.9,12658
348,118.92,118.93,118.88,118.92,5655
349,118.92,118.92,118.89,118.91,5617
350,118.9,118.9201,118.87,118.9,6216
351,118.87,118.9,118.87,118.9,4352
352,118.86,118.9,118.84,118.89,19844
353,118.856,118.87,118.83,118.86,17439
354,118.87,118.87,118.83,118.85,24137
355,118.81,118.87,118.79,118.87,6599
356,118.86,118.86,118.82,118.83,8263
357,118.89,118.89,118.84,118.86,8231
358,118.83,118.91,118.79,118.8801,25784
359,118.82,118.84,118.8,118.82,14523
360,118.8164,118.84,118.8,118.82,8035
361,118.84,118.84,118.801,118.815,8538
362,118.81,118.84,118.77,118.84,8237
363,118.77,118.805,118.76,118.8,8129
364,118.78,118.78,118.77,118.78,5771
365,118.73,118.8,118.72,118.79,12245
366,118.74,118.76,118.73,118.74,9302
367,118.7385,118.76,118.72,118.74,8843
368,118.68,118.74,118.68,118.73,6051
369,118.63,118.68,118.63,118.68,11885
370,118.57,118.64,118.57,118.64,19609
371,118.55,118.58,118.52,118.57,12606
372,118.54,118.55,118.52,118.55,15358
373,118.61,118.63,118.54,118.54,15745
374,118.61,118.64,118.59,118.62,19829
375,118.56,118.63,118.54,118.63,10624
376,118.56,118.57,118.55,118.555,12400
377,118.53,118.552,118.52,118.552,12371
378,118.4401,118.55,118.44,118.525,20182
379,118.465,118.47,118.41,118.445,24171
380,118.545,118.56,118.46,118.47,25931
381,118.53,118.5701,118.53,118.54,13209
382,118.52,118.54,118.51,118.53,14693
383,118.52,118.55,118.52,118.54,13069
384,118.51,118.53,118.48,118.52,24501
385,118.64,118.645,118.51,118.51,29571
386,118.63,118.65,118.61,118.645,32806
387,118.64,118.65,118.61,118.63,27686
388,118.71,118.72,118.6,118.64,35766
389,118.82,118.83,118.7,118.72,63545
a1456929000,118.51,118.56,118.5,118.56,54690
1,118.48,118.73,118.4,118.54,6266
2,118.41,118.57,118.39,118.42,6380
3,118.43,118.54,118.4,118.4,7515
4,118.533,118.56,118.37,118.37,9369
5,118.4914,118.64,118.47,118.505,23693
6,118.43,118.52,118.32,118.49,34677
7,118.34,118.49,118.31,118.49,10361
8,118.35,118.38,118.245,118.35,14781
9,118.26,118.31,118.1901,118.3,8203
10,118.32,118.38,118.25,118.26,9349
11,118.25,118.3,118.17,118.3,17901
12,118.21,118.28,118.21,118.275,10018
13,118.295,118.32,118.22,118.26,9826
14,118.38,118.42,118.28,118.31,20713
15,118.4345,118.44,118.4,118.43,5371
16,118.36,118.44,118.32,118.44,7602
17,118.29,118.39,118.28,118.375,17899
18,118.2,118.29,118.1575,118.29,14653
19,118.12,118.19,118.08,118.19,11745
20,118.04,118.11,118,118.09,13144
21,117.978,118.05,117.97,118.05,5190
22,117.86,117.99,117.85,117.97,7179
23,117.925,117.97,117.8501,117.8501,3715
24,117.95,118.005,117.94,117.94,5603
25,117.958,117.97,117.93,117.96,4843
26,118.06,118.07,117.98,117.98,5200
27,118.055,118.11,118.055,118.06,4741
28,118.0782,118.1,118.05,118.06,4529
29,118.17,118.17,118.03,118.05,7074
30,118.14,118.21,118.09,118.19,10575
31,117.93,118.13,117.89,118.12,18655
32,117.99,118.02,117.945,117.945,4214
33,118.01,118.01,117.96,117.98,15340
34,117.96,118.03,117.96,118.03,8329
35,117.98,118.04,117.97,118,6992
36,118.02,118.03,117.98,117.99,7778
37,118.12,118.13,118.01,118.01,5300
38,118.01,118.13,118.01,118.11,8666
39,118.01,118.0325,117.98,118.0205,8362
40,117.94,118,117.91,118,6190
41,117.99,117.99,117.92,117.92,4578
42,118.13,118.17,118,118,13219
43,118.18,118.19,118.11,118.11,3813
44,118.14,118.1964,118.12,118.195,9668
45,118.13,118.2,118.13,118.17,6813
46,118.16,118.18,118.13,118.13,13663
47,118.13,118.19,118.13,118.16,11311
48,118.095,118.15,118.07,118.132,12727
49,118.0713,118.11,118.06,118.11,3276
50,118.08,118.09,118.06,118.06,5281
51,118.15,118.15,118.0794,118.0794,8403
52,118.19,118.2,118.12,118.12,11638
53,118.18,118.23,118.18,118.19,6394
54,118.12,118.21,118.12,118.2,12880
55,118.15,118.17,118.12,118.14,6921
56,118.135,118.15,118.12,118.15,3756
57,118.1,118.12,118.09,118.12,11818
58,118.08,118.12,118.08,118.1,7943
59,118.04,118.09,118.04,118.08,5991
60,118.08,118.12,118.04,118.04,13379
61,117.8595,118.02,117.83,118.02,19819
62,117.83,117.85,117.8,117.84,15133
63,117.87,117.89,117.8,117.822,17580
64,118.03,118.03,117.87,117.87,15312
65,117.973,118.04,117.95,118.01,6964
66,117.96,118.01,117.95,117.96,15861
67,117.99,118.035,117.97,117.99,5510
68,117.9881,118,117.98,118,1340
69,117.9526,118.02,117.94,117.98,12744
70,117.86,117.94,117.86,117.94,6590
71,117.73,117.87,117.7,117.8532,23757
72,117.74,117.7799,117.74,117.76,2896
73,117.77,117.8,117.7607,117.7607,5609
74,117.81,117.81,117.74,117.76,9397
75,117.83,117.84,117.78,117.81,10252
76,117.87,117.87,117.819,117.83,2738
77,117.85,117.86,117.83,117.85,4917
78,117.88,117.89,117.855,117.86,2405
79,117.88,117.92,117.85,117.88,6681
80,117.9099,117.92,117.86,117.89,7617
81,117.87,117.9,117.87,117.9,4894
82,117.84,117.89,117.84,117.86,10626
83,117.87,117.91,117.87,117.87,4467
84,117.84,117.9,117.83,117.87,13550
85,117.84,117.86,117.84,117.8499,3045
86,117.86,117.88,117.82,117.85,14561
87,117.84,117.86,117.82,117.84,5700
88,117.84,117.87,117.82,117.84,23296
89,117.8475,117.8528,117.83,117.83,9859
90,117.89,117.91,117.86,117.86,8144
91,117.9,117.93,117.895,117.9,7842
92,117.95,117.98,117.89,117.9,15113
93,117.96,117.9797,117.91,117.95,3789
94,118.02,118.02,117.95,117.97,21937
95,118.01,118.06,117.99,117.99,9258
96,118.04,118.04,117.96,118.01,28132
97,118.02,118.05,118.02,118.04,9641
98,118.01,118.06,117.98,118.03,8822
99,117.95,118.02,117.88,118.02,14557
100,117.88,117.96,117.88,117.96,4189
101,117.94,117.94,117.88,117.89,6115
102,117.92,117.96,117.89,117.94,9100
103,117.89,117.94,117.89,117.91,9673
104,117.88,117.92,117.86,117.89,13479
105,117.84,117.91,117.81,117.89,18527
106,117.77,117.84,117.76,117.83,51747
107,117.83,117.84,117.77,117.775,65724
108,117.8,117.84,117.78,117.82,36507
109,117.78,117.82,117.77,117.79,12542
110,117.77,117.8,117.77,117.7902,4703
111,117.67,117.78,117.67,117.77,14949
112,117.7651,117.77,117.66,117.6789,7600
113,117.87,117.87,117.76,117.76,8618
114,117.87,117.87,117.85,117.86,8895
115,117.86,117.8702,117.85,117.87,10581
116,117.86,117.87,117.83,117.86,13839
117,117.85,117.86,117.83,117.83,5800
118,117.8,117.86,117.78,117.84,7020
119,117.8,117.82,117.79,117.79,1600
120,117.86,117.86,117.79,117.8,6036
121,117.95,117.95,117.87,117.87,7312
122,117.91,117.96,117.91,117.94,9769
123,117.84,117.91,117.84,117.91,9593
124,117.81,117.87,117.8,117.85,3700
125,117.89,117.91,117.8,117.8,3806
126,117.96,117.96,117.88,117.89,4600
127,117.98,118.02,117.95,117.96,6980
128,117.99,118.01,117.93,117.98,5625
129,118.07,118.07,118.0062,118.01,5063
130,118.125,118.125,118.07,118.07,3530
131,118.09,118.13,118.0888,118.12,7870
132,118.09,118.09,118.05,118.08,3506
133,118.05,118.11,118.04,118.1,7200
134,118.06,118.07,118.03,118.04,5531
135,118.11,118.11,118.02,118.06,9291
136,118.14,118.1522,118.11,118.11,5710
137,118.06,118.1301,118.05,118.1301,8392
138,118.05,118.065,118.05,118.05,1900
139,118.09,118.1,118.04,118.05,11796
140,118.11,118.1474,118.1,118.11,4719
141,118.05,118.1132,118.03,118.1132,10330
142,118.07,118.08,118.04,118.05,2734
143,118.025,118.075,117.89,118.07,38556
144,117.975,118.02,117.91,118.02,12770
145,117.95,117.99,117.95,117.96,5685
146,117.971,117.98,117.95,117.96,2597
147,117.97,118,117.96,117.9799,10731
148,117.96,117.99,117.95,117.96,7117
149,117.89,117.95,117.86,117.95,7111
150,117.91,117.92,117.9,117.908,2325
151,117.92,117.9216,117.9,117.92,3297
152,117.93,117.94,117.92,117.93,1700
153,117.89,117.94,117.89,117.93,5658
154,117.8874,117.92,117.87,117.9,3403
155,117.83,117.87,117.83,117.87,5279
156,117.87,117.87,117.83,117.86,2930
157,117.81,117.86,117.81,117.86,5700
158,117.9,117.915,117.81,117.81,10585
159,117.92,117.92,117.89,117.9,4438
160,117.96,117.96,117.92,117.92,3521
161,117.94,117.97,117.94,117.963,2397
162,117.92,117.93,117.9,117.922,3606
163,117.95,117.96,117.92,117.92,3816
164,117.93,117.97,117.92,117.97,2882
165,117.92,117.94,117.92,117.9399,1955
166,117.9105,117.9252,117.91,117.92,2034
167,117.87,117.9,117.87,117.9,3588
168,117.91,117.91,117.88,117.89,2070
169,117.94,117.98,117.9,117.91,5132
170,117.99,118.02,117.95,117.95,3956
171,118.01,118.01,117.97,117.99,10407
172,118.07,118.09,118.02,118.02,13661
173,118.04,118.08,118.04,118.07,12031
174,118.05,118.0774,118.04,118.04,2415
175,118.0521,118.07,118.03,118.04,18410
176,118.08,118.09,118.03,118.04,2879
177,118.06,118.13,118.06,118.09,4612
178,118.12,118.12,118.06,118.06,4126
179,118,118.11,118,118.103,10379
180,117.99,118.02,117.99,117.99,2400
181,117.91,118,117.9,117.99,4974
182,118.02,118.02,117.92,117.92,6066
183,117.99,118.01,117.95,118.01,13599
184,117.847,117.99,117.83,117.99,24654
185,117.84,117.84,117.82,117.82,1124
186,117.85,117.87,117.835,117.84,3900
187,117.94,117.94,117.85,117.85,4343
188,117.95,117.97,117.92,117.92,7659
189,117.945,117.96,117.94,117.95,6515
190,117.9,117.94,117.9,117.94,3591
191,117.94,117.94,117.9,117.9,2692
192,117.95,117.9638,117.92,117.92,4779
193,117.955,117.955,117.93,117.9481,1986
194,117.95,117.97,117.9417,117.96,5870
195,117.97,117.98,117.94,117.94,6300
196,117.99,118.01,117.97,117.98,6753
197,117.9,117.9832,117.89,117.9832,4456
198,117.95,117.95,117.87,117.87,6145
199,117.95,117.97,117.93,117.95,7751
200,117.92,117.96,117.92,117.93,1750
201,117.87,117.933,117.87,117.92,5793
202,117.8,117.89,117.8,117.87,9246
203,117.84,117.858,117.79,117.82,8450
204,117.81,117.86,117.81,117.8532,5762
205,117.84,117.85,117.81,117.81,3719
206,117.8262,117.8485,117.81,117.84,4250
207,117.89,117.89,117.82,117.82,5126
208,117.89,117.89,117.87,117.87,2797
209,117.89,117.9,117.8741,117.9,5166
210,117.91,117.94,117.89,117.9,7894
211,117.89,117.92,117.89,117.92,7449
212,117.95,117.95,117.88,117.88,5128
213,117.945,117.96,117.94,117.94,3054
214,117.898,117.94,117.82,117.94,10880
215,117.825,117.9,117.82,117.9,3052
216,117.83,117.9,117.79,117.82,36453
217,117.78,117.84,117.76,117.83,26626
218,117.79,117.8,117.7601,117.7601,18638
219,117.85,117.85,117.78,117.78,6899
220,117.83,117.857,117.83,117.857,1177
221,117.8301,117.857,117.83,117.833,2287
222,117.811,117.84,117.81,117.83,5826
223,117.87,117.87,117.82,117.82,5566
224,117.93,117.93,117.86,117.87,2900
225,117.92,117.98,117.89,117.95,16782
226,117.9,117.9531,117.9,117.93,6023
227,117.93,117.93,117.86,117.9,14877
228,117.88,117.9,117.88,117.9,1439
229,117.88,117.89,117.87,117.89,4222
230,117.85,117.88,117.85,117.88,2406
231,117.84,117.87,117.82,117.85,10386
232,117.86,117.8892,117.84,117.84,13065
233,117.9,117.9,117.86,117.86,15700
234,117.86,117.9,117.83,117.89,11698
235,117.92,117.93,117.8646,117.8646,3635
236,118.04,118.06,117.95,117.95,8439
237,118.02,118.05,118.01,118.04,5901
238,117.97,118.025,117.94,118.025,7156
239,118,118,117.9775,117.98,1300
240,118.01,118.01,117.99,117.99,500
241,118.0201,118.03,117.99,117.99,4750
242,118.065,118.0665,118.03,118.03,6909
243,118.07,118.09,118.063,118.063,2452
244,118.09,118.09,118.05,118.08,4544
245,118.04,118.07,118.04,118.07,4055
246,117.98,118.0389,117.98,118.03,5352
247,118.0001,118.02,117.98,117.98,6255
248,118.0498,118.0498,118,118,2616
249,118.03,118.05,118.03,118.04,468
250,117.99,118.0454,117.98,118.0454,8517
251,117.95,117.99,117.94,117.99,2494
252,117.94,117.95,117.915,117.95,8099
253,117.95,117.95,117.93,117.95,5822
254,117.9735,117.98,117.95,117.95,3421
255,117.94,117.99,117.92,117.98,7818
256,117.91,117.9463,117.87,117.94,25613
257,117.94,117.95,117.87,117.9,33110
258,118.04,118.0499,117.94,117.94,6123
259,118,118.04,118,118.04,7298
260,117.998,118.03,117.99,118.01,3529
261,118.04,118.04,117.97,117.99,17520
262,117.99,118.03,117.98,118.03,8851
263,118.01,118.02,117.99,117.99,6055
264,118.0198,118.0198,117.99,118.01,6124
265,118.1,118.1,118.025,118.03,5562
266,118.05,118.12,118.05,118.11,5001
267,118,118.05,118,118.045,12839
268,117.93,118.0065,117.93,118.0065,8343
269,117.92,117.94,117.92,117.93,2715
270,117.845,117.93,117.83,117.92,6655
271,117.8665,117.87,117.84,117.85,4291
272,117.83,117.87,117.83,117.86,6695
273,117.83,117.84,117.78,117.84,9485
274,117.87,117.87,117.82,117.82,5023
275,117.9,117.9,117.85,117.88,7211
276,117.8573,117.93,117.84,117.88,30316
277,117.87,117.91,117.84,117.86,5567
278,117.84,117.87,117.84,117.86,8976
279,117.8,117.85,117.7851,117.84,19528
280,117.795,117.81,117.775,117.8,8754
281,117.74,117.8,117.715,117.8,9621
282,117.77,117.79,117.74,117.76,5232
283,117.778,117.78,117.76,117.76,4513
284,117.76,117.86,117.76,117.78,7691
285,117.75,117.79,117.73,117.76,4909
286,117.77,117.7731,117.74,117.7462,5940
287,117.77,117.77,117.75,117.76,7542
288,117.7881,117.8,117.75,117.77,23570
289,117.735,117.79,117.69,117.77,8682
290,117.75,117.78,117.705,117.735,6962
291,117.74,117.77,117.74,117.76,9836
292,117.76,117.76,117.74,117.75,3840
293,117.78,117.79,117.76,117.77,1835
294,117.7967,117.81,117.75,117.79,7130
295,117.8,117.8,117.78,117.785,2854
296,117.82,117.84,117.79,117.81,4701
297,117.83,117.849,117.81,117.83,5352
298,117.86,117.86,117.81,117.83,3302
299,117.86,117.89,117.84,117.86,21836
300,117.82,117.85,117.81,117.85,3891
301,117.8,117.82,117.8,117.82,3279
302,117.87,117.87,117.8,117.8,6412
303,117.87,117.88,117.84,117.86,8015
304,117.92,117.9252,117.88,117.88,4136
305,117.92,117.93,117.9,117.92,8409
306,117.93,117.96,117.915,117.93,3894
307,117.94,117.94,117.93,117.93,970
308,117.942,117.97,117.94,117.94,7723
309,117.96,117.96,117.925,117.93,5728
310,117.945,117.96,117.92,117.96,2860
311,118.0238,118.03,117.94,117.94,10362
312,118.05,118.075,118.03,118.03,6318
313,118.1,118.1,118.04,118.0501,5825
314,118.07,118.15,118.07,118.1,7628
315,118.08,118.09,118.07,118.07,2226
316,118.01,118.09,118.01,118.09,8743
317,118.07,118.075,118.01,118.01,5945
318,118.1,118.1046,118.07,118.08,5588
319,118.11,118.11,118.09,118.1,3198
320,118.16,118.16,118.11,118.12,7196
321,118.1899,118.23,118.165,118.175,16948
322,118.18,118.22,118.16,118.17,9890
323,118.24,118.24,118.189,118.189,6407
324,118.23,118.24,118.2,118.2201,10197
325,118.15,118.235,118.15,118.23,6580
326,118.14,118.165,118.11,118.16,16077
327,118.09,118.165,118.09,118.15,22502
329,118.06,118.09,118.06,118.09,2202
330,118.07,118.07,118.05,118.0638,3132
331,118.005,118.05,117.99,118.05,6710
332,118.01,118.02,118,118.01,4629
333,117.95,118.01,117.94,118.005,5219
334,117.96,117.98,117.955,117.96,7297
335,117.94,117.97,117.935,117.96,5625
336,117.88,117.94,117.84,117.94,9609
337,117.9,117.9,117.865,117.875,5666
338,117.84,117.91,117.84,117.91,7120
339,117.82,117.85,117.82,117.84,6311
340,117.84,117.85,117.8,117.82,2998
341,117.89,117.89,117.825,117.85,11556
342,117.96,117.96,117.89,117.89,5342
343,117.98,117.98,117.95,117.9562,12437
344,117.985,117.99,117.96,117.97,8395
345,118.0499,118.0499,117.985,117.99,5370
346,118.015,118.06,118,118.05,9547
347,118.05,118.07,118.01,118.02,31154
348,118.07,118.0799,118.03,118.06,7427
349,118.06,118.08,118.04,118.075,14733
350,118.06,118.065,118.05,118.065,13161
351,118.105,118.12,118.065,118.07,18345
352,118.1,118.13,118.095,118.101,9879
353,118.1801,118.19,118.1,118.12,37515
354,118.17,118.2,118.17,118.19,6588
355,118.16,118.18,118.13,118.165,13936
356,118.17,118.17,118.13,118.16,10523
357,118.1199,118.17,118.0801,118.17,13780
358,118.125,118.13,118.11,118.12,7450
359,118.11,118.13,118.11,118.13,3100
360,118.08,118.12,118.07,118.115,5972
361,118.03,118.075,118.0001,118.07,10270
362,118.14,118.14,118.04,118.04,8512
363,118.12,118.1722,118.12,118.14,16851
364,118.1339,118.1598,118.13,118.1398,4709
365,118.18,118.2,118.14,118.14,19389
366,118.19,118.2026,118.13,118.16,7232
367,118.15,118.1931,118.14,118.18,2904
368,118.1337,118.155,118.13,118.14,5108
369,118.13,118.14,118.13,118.13,13814
370,118.15,118.17,118.13,118.13,10585
371,118.16,118.19,118.135,118.14,9257
372,118.2,118.24,118.16,118.17,9889
373,118.2289,118.2289,118.16,118.19,2485
374,118.21,118.22,118.18,118.22,3054
375,118.2,118.22,118.16,118.21,9923
376,118.12,118.22,118.12,118.2,14003
377,118.21,118.21,118.14,118.14,5306
378,118.2,118.21,118.18,118.19,7204
379,118.19,118.2,118.18,118.19,5310
380,118.21,118.2199,118.1963,118.1963,6069
381,118.21,118.26,118.21,118.22,10721
382,118.228,118.23,118.19,118.2,6176
383,118.24,118.28,118.21,118.22,19123
384,118.3,118.3,118.22,118.25,7600
385,118.33,118.33,118.27,118.3,21795
386,118.38,118.39,118.31,118.32,20024
387,118.42,118.44,118.3875,118.39,15570
388,118.46,118.46,118.4001,118.42,9613
389,118.52,118.52,118.45,118.46,25273
390,118.47,118.55,118.46,118.52,33399
a1457015460,117.18,117.48,116.87,117.48,253401
1,117,117.26,116.89,117.18,27030
2,116.68,117.07,116.65,117,52238
3,116.78,116.98,116.74,116.8,35194
4,116.86,117,116.75,116.75,33797
5,117.1,117.17,116.86,116.86,36699
6,117,117.12,117,117.1,27307
7,116.935,117,116.86,117,40895
8,116.95,117,116.94,116.97,24148
9,116.875,116.97,116.86,116.97,23317
10,116.7599,116.9,116.73,116.88,31792
11,116.7,116.8,116.7,116.745,17070
12,116.47,116.695,116.41,116.68,52293
13,116.4,116.63,116.4,116.46,47775
14,116.4,116.47,116.4,116.4,64632
15,116.56,116.71,116.4,116.45,36559
16,116.43,116.61,116.42,116.61,30477
17,116.4,116.5,116.4,116.4599,23169
18,116.25,116.43,116.23,116.415,130182
19,116.4025,116.42,116.24,116.27,41586
20,116.4175,116.42,116.36,116.4,22387
21,116.39,116.45,116.38,116.42,17233
22,116.28,116.425,116.28,116.39,33043
23,116.28,116.3175,116.245,116.28,31905
24,116.26,116.3,116.26,116.29,26691
25,116.27,116.3,116.22,116.28,40234
26,116.37,116.44,116.2628,116.28,120711
27,116.32,116.38,116.31,116.38,13110
28,116.35,116.35,116.29,116.3455,10570
29,116.35,116.37,116.29,116.35,8889
30,116.37,116.42,116.33,116.36,25193
31,116.38,116.41,116.348,116.38,38251
32,116.41,116.42,116.36,116.39,36551
33,116.4,116.42,116.33,116.41,14166
34,116.38,116.43,116.3496,116.4,21138
35,116.35,116.38,116.33,116.38,13569
36,116.37,116.4,116.34,116.3528,13862
37,116.3399,116.38,116.31,116.36,18585
38,116.32,116.375,116.32,116.34,11934
39,116.22,116.35,116.22,116.33,31077
40,116.17,116.23,116.14,116.22,74043
41,116.2442,116.28,116.12,116.17,24419
42,116.22,116.25,116.189,116.24,21058
43,116.12,116.2,116.09,116.2,33466
44,116.13,116.16,116.11,116.12,48792
45,116.06,116.13,116.04,116.11,22845
46,116.08,116.09,116.05,116.06,15441
47,116.15,116.155,116.07,116.08,36408
48,116.33,116.34,116.14,116.14,28140
49,116.2599,116.38,116.24,116.33,40229
50,116.3,116.3,116.24,116.26,11459
51,116.26,116.35,116.25,116.3,40016
52,116.2,116.25,116.17,116.25,9406
53,116.16,116.2083,116.13,116.19,14317
54,116.165,116.18,116.12,116.16,15936
55,116.15,116.18,116.12,116.16,31217
56,116.17,116.25,116.14,116.14,46386
57,116.22,116.27,116.16,116.165,54177
58,116.26,116.28,116.2,116.21,20834
59,116.31,116.31,116.2,116.25,18348
60,116.32,116.355,116.3,116.31,28365
61,116.31,116.3259,116.3,116.32,19349
62,116.265,116.32,116.26,116.32,14484
63,116.27,116.29,116.21,116.2683,56559
64,116.22,116.28,116.21,116.27,21098
65,116.17,116.23,116.16,116.22,14383
66,116.25,116.26,116.15,116.17,17720
67,116.2155,116.26,116.1801,116.25,14840
68,116.26,116.26,116.2,116.21,12452
69,116.31,116.34,116.26,116.2644,19997
70,116.28,116.32,116.28,116.31,11044
71,116.295,116.2999,116.28,116.29,14709
72,116.22,116.3,116.21,116.29,15621
73,116.255,116.26,116.2199,116.22,13901
74,116.21,116.255,116.17,116.255,17684
75,116.32,116.32,116.23,116.23,22883
76,116.28,116.32,116.28,116.305,18002
77,116.33,116.34,116.28,116.28,27238
78,116.3275,116.34,116.3,116.33,18237
79,116.29,116.33,116.25,116.32,41442
80,116.25,116.29,116.21,116.29,14013
81,116.31,116.31,116.24,116.24,10537
82,116.3,116.31,116.27,116.31,25066
83,116.3,116.3,116.27,116.3,19986
84,116.21,116.29,116.2,116.29,44249
85,116.2,116.24,116.2,116.21,21813
86,116.18,116.22,116.16,116.21,14513
87,116.18,116.2099,116.17,116.18,16593
88,116.15,116.19,116.13,116.17,17404
89,116.11,116.15,116.11,116.15,27752
90,116.09,116.11,116.08,116.1,19592
91,116.165,116.17,116.08,116.09,16678
92,116.19,116.21,116.16,116.17,30129
93,116.16,116.21,116.16,116.19,18644
94,116.033,116.17,116.03,116.17,56294
95,116,116.05,115.94,116.045,71450
96,115.95,116,115.95,116,15688
97,115.95,116,115.95,115.965,25157
98,115.97,116,115.94,115.96,19216
99,115.99,116.02,115.97,115.98,15759
100,116.06,116.06,115.98,116,18520
101,116.095,116.13,116.06,116.06,18624
102,116.14,116.15,116.09,116.1,15546
103,116.13,116.15,116.105,116.14,34596
104,116.087,116.133,116.07,116.133,13067
105,116.1,116.13,116.08,116.08,20273
106,116.15,116.16,116.11,116.11,14453
107,116.21,116.23,116.1575,116.16,26004
108,116.18,116.23,116.17,116.23,12984
109,116.21,116.23,116.17,116.18,14090
110,116.26,116.276,116.21,116.21,12858
111,116.21,116.29,116.15,116.27,21183
112,116.2,116.225,116.17,116.2,11584
113,116.19,116.22,116.18,116.2,14147
114,116.02,116.19,116.01,116.19,41486
115,115.92,116.03,115.91,116.01,24868
116,115.93,115.953,115.9,115.92,13137
117,115.91,115.93,115.85,115.93,11037
118,115.89,115.91,115.8719,115.89,8270
119,115.87,115.91,115.84,115.88,28608
120,115.94,115.96,115.85,115.87,36313
121,116.01,116.027,115.9373,115.95,61361
122,115.93,116.01,115.93,116.01,9752
123,115.885,115.92,115.87,115.92,13115
124,115.8698,115.89,115.85,115.885,12201
125,115.85,115.87,115.85,115.858,6692
126,115.855,115.89,115.85,115.855,18338
127,115.82,115.85,115.805,115.85,20920
128,115.775,115.82,115.76,115.81,36792
129,115.8,115.815,115.775,115.775,17521
130,115.82,115.87,115.81,115.81,27146
131,115.73,115.83,115.72,115.8296,13651
132,115.78,115.78,115.71,115.74,13916
133,115.8,115.85,115.785,115.79,11102
134,115.83,115.83,115.79,115.8,6716
135,115.8022,115.82,115.78,115.82,7488
136,115.91,115.93,115.8,115.81,11503
137,115.9825,115.99,115.9,115.91,9304
138,116.11,116.11,115.98,115.98,12300
139,116.095,116.1499,116.09,116.13,17700
140,116.1302,116.14,116.0975,116.0981,20771
141,115.975,116.13,115.97,116.13,31113
142,115.99,115.99,115.96,115.97,12409
143,115.95,115.99,115.94,115.99,8876
144,115.9675,115.98,115.9456,115.9456,7235
145,115.95,115.985,115.95,115.9699,10862
146,115.98,115.98,115.95,115.9511,7740
147,115.98,115.98,115.96,115.9723,3757
148,115.99,115.99,115.97,115.98,6778
149,115.97,115.99,115.95,115.99,6451
150,115.981,115.99,115.97,115.975,10848
151,115.97,115.99,115.96,115.98,7505
152,115.95,115.98,115.94,115.97,17108
153,115.94,115.96,115.925,115.9538,6301
154,115.95,115.95,115.92,115.93,7790
155,115.97,115.9838,115.94,115.95,31008
156,116.13,116.14,115.98,115.98,8979
157,115.93,116.15,115.93,116.1375,27354
158,115.9462,115.96,115.88,115.93,10073
159,115.95,115.96,115.93,115.94,12770
160,115.935,115.96,115.9,115.95,16082
161,116.05,116.05,115.94,115.94,16136
162,115.95,116.085,115.94,116.05,24902
163,115.9985,116,115.94,115.94,17314
164,115.9,116,115.89,116,70556
165,115.91,115.919,115.9,115.9,11783
166,115.84,115.9,115.84,115.9,17043
167,115.85,115.85,115.83,115.83,14040
168,115.91,115.91,115.83,115.85,10310
169,115.9,115.9295,115.89,115.91,10716
170,115.715,115.9,115.7,115.88,44706
171,115.6869,115.7,115.51,115.7,48303
172,115.75,115.75,115.69,115.69,9831
173,115.71,115.77,115.71,115.76,13583
174,115.6099,115.71,115.59,115.71,13599
175,115.7,115.72,115.6,115.6,17804
176,115.67,115.72,115.66,115.69,8415
177,115.48,115.67,115.46,115.67,55694
178,115.46,115.5,115.46,115.4996,23544
179,115.41,115.49,115.41,115.47,27530
180,115.345,115.41,115.3248,115.41,35853
181,115.43,115.45,115.35,115.35,42741
182,115.3969,115.44,115.3775,115.44,21704
183,115.42,115.42,115.39,115.395,8226
184,115.36,115.41,115.35,115.41,17320
185,115.36,115.4,115.36,115.37,12239
186,115.37,115.39,115.35,115.36,10864
187,115.42,115.43,115.38,115.39,13675
188,115.4,115.42,115.4,115.42,7150
189,115.44,115.45,115.38,115.405,16104
190,115.55,115.55,115.45,115.45,14323
191,115.53,115.58,115.53,115.55,9602
192,115.5015,115.52,115.48,115.52,7145
193,115.52,115.55,115.5,115.5,17007
194,115.53,115.5757,115.52,115.53,12692
195,115.51,115.54,115.51,115.52,7269
196,115.52,115.521,115.5,115.51,16601
197,115.52,115.58,115.5,115.51,10533
198,115.5,115.53,115.47,115.53,12386
199,115.49,115.51,115.44,115.4999,18577
200,115.505,115.51,115.48,115.5,11365
