EXCHANGE%3DNASDAQ
MARKET_OPEN_MINUTE=570
MARKET_CLOSE_MINUTE=960
INTERVAL=60
COLUMNS=DATE,CLOSE,HIGH,LOW,OPEN,VOLUME
338,705.05,705.05,704.64,704.6529,1421
339,704.811,705.3,704.81,705,6222
340,704.93,705.369,704.93,705.369,400
341,704.92,704.92,704.56,704.56,4620
342,705.0157,705.3,705,705,3702
343,704.88,705.21,704.88,705.21,1775
344,704.88,705.13,704.88,705.13,700
345,704.87,704.92,704.52,704.86,4767
346,704.9,705.1399,704.8,704.85,1520
347,704.96,705.2,704.96,705.095,2271
348,704.94,704.9943,704.92,704.9943,1794
349,704.98,705.12,704.86,704.87,2800
350,705.0424,705.24,704.85,704.92,2857
351,705.08,705.08,704.77,704.93,1100
352,704.72,705.09,704.7,705.09,2100
353,704.7,704.7,704.7,704.7,700
354,705.056,705.14,704.7,705,3600
355,705.06,705.06,704.89,704.94,1700
356,704.93,705.243,704.89,705,1700
357,704.8935,704.9,704.8935,704.9,400
358,705.08,705.48,705,705.085,5450
359,705.31,705.42,705.2,705.3,1200
360,705,705.57,705,705.29,5596
361,705.39,705.39,704.8,704.8,800
362,705.22,705.22,705.05,705.22,1000
363,705.37,705.47,705.05,705.05,1510
364,705.1101,705.5289,705.1101,705.5,600
365,705.325,705.53,705.32,705.509,1240
366,705.3,705.52,705.13,705.52,1000
367,705.29,705.43,705.16,705.25,1300
368,705.25,705.43,705.22,705.42,3598
369,705.06,705.36,705.06,705.36,4202
370,704.76,705.19,704.75,705.05,5941
371,704.84,705.025,704.64,704.9979,1200
372,704.82,705.06,704.815,704.885,5204
373,705.38,705.49,704.93,704.93,5499
374,704.95,705.5,704.95,705.26,4200
375,704.97,705.05,704.61,704.75,4361
376,705.35,705.36,704.89,705.09,8973
377,705.75,705.75,705.19,705.2,6000
378,705.335,705.95,705.32,705.75,1822
379,705.64,705.7,705.2,705.32,2893
380,705.52,705.82,705.47,705.59,3620
381,706.48,706.48,705.57,705.81,4498
382,706,706.46,705.86,706.45,4850
383,706.12,706.35,705.88,706.13,5322
384,705.94,706.29,705.66,706.12,5097
385,705.55,706.05,705.38,705.96,8784
386,705.33,705.6499,705.16,705.42,5671
387,705.11,705.415,705,705.35,17231
388,705.22,705.6,705.03,705.105,8979
389,705.48,705.59,705,705.23,7812
390,706.24,707,705.395,705.51,193501
a1456237800,703.105,703.73,701.45,701.45,21488
1,704.22,704.71,702.3458,703.75,13669
2,705.354,706.06,704.1352,704.28,10154
3,703.52,705.99,703.52,705.8,6329
4,704,704.14,703.43,703.72,6081
5,704.985,705.4,703.75,704.32,8488
6,705.7856,705.7856,705.09,705.42,3200
7,707.426,708.4,705.38,705.38,9357
8,706.072,707.67,705.732,707.6,10565
9,706.16,706.525,705.27,705.96,20990
10,705.24,706.05,704.21,706.05,6192
11,704.89,706.4544,703.81,705.19,6080
12,704.59,706.43,704.3,706,3428
13,705.44,706.31,704.655,704.72,7221
14,705.7299,706.145,705.37,705.48,4540
15,705.63,706.39,705.211,705.74,2427
16,706,706.65,705.33,705.37,13051
17,705.62,706.17,705.23,706.035,7390
18,704.81,705.53,704.81,705.22,4300
19,706.58,707,704.25,704.75,8875
20,705.76,707,705.76,707,5846
21,706.3275,706.8,705.54,705.76,9335
22,705.52,705.975,705.52,705.8858,1300
23,706.25,706.25,705.5,705.9,2600
24,705.52,706.69,705.51,706.69,3309
25,706.05,706.05,705.4,705.4,1400
26,705.11,706.05,705.11,705.97,4600
27,704.725,705.8099,704.5,705.8099,6102
28,704.212,704.84,704.1,704.52,3461
29,704.6425,704.97,704.23,704.6157,2250
30,704.01,704.75,704.01,704.5925,4271
31,703.96,704,703.505,704,3350
32,703.67,703.8,703.29,703.8,4360
33,702.75,703.4425,702.75,703.415,4210
34,702.36,702.62,702.32,702.62,3300
35,702.97,703.03,702.35,702.63,4620
36,703.53,703.53,702.44,703.26,2925
37,703.34,703.63,702.89,703.53,5153
38,702.75,703.82,702.75,703.39,5400
39,703.25,703.51,703.2,703.51,400
40,702.725,703.0752,702.35,703.0752,5314
41,702.35,703.37,702.35,702.78,4354
42,702.095,702.35,701.57,702.35,6107
43,702.53,702.86,702.07,702.4362,7390
44,701.665,702.5337,701.66,702.3,2625
45,701.55,701.6699,701.19,701.5561,2619
46,700.0594,701.129,700.0594,701.129,10643
47,700.15,700.94,700.1,700.33,9440
48,700.855,701.07,700.11,700.59,5600
49,701.43,701.43,700.81,700.81,200
50,700.52,700.945,700.52,700.77,1892
51,701.365,701.365,700.3518,700.5,2390
52,700.5,701.06,700.5,701.06,1300
53,700.5,700.96,700.35,700.73,3451
54,700.68,700.9,700.35,700.3601,6400
55,701.308,701.5,700.685,700.685,2921
56,700.62,701.15,700.45,701.15,8992
57,700.99,700.99,700.44,700.62,5996
58,700.915,701.3078,700.892,700.892,1300
59,700.65,701.1027,700.53,700.96,3550
60,701.03,701.34,701,701.05,2500
61,701.09,701.31,700.665,700.905,2900
62,700.5,701.2799,700.5,701.08,4387
63,700.79,700.79,700.48,700.56,1084
64,701.2,701.2,700.31,700.52,5840
65,701.44,701.754,700.97,701.754,3150
66,701.25,701.56,700.95,701.42,3642
67,700.74,701.34,700.69,701,4753
68,700.38,700.74,700.15,700.7,2452
69,700.53,700.61,700.26,700.26,1100
70,700.63,700.87,700.63,700.63,1245
71,700.16,700.41,700.1,700.41,4240
72,700.28,700.72,700.13,700.28,5434
73,699.82,700.58,699.75,700.58,5845
74,699.84,700.49,699.52,699.72,5849
75,699.92,700.04,699.55,699.93,1900
76,699.5,699.56,699.07,699.55,1730
77,699.01,699.55,699.01,699.35,1660
78,699,699.22,699,699.2,4328
79,698.73,699.11,698.61,699,23745
80,698.8,698.9799,698.47,698.74,1850
81,698.17,698.92,698.17,698.497,1537
82,698.01,698.98,698.01,698.39,6122
83,698.06,698.43,698.06,698.08,600
84,697.7,698.2683,697.7,698.0907,2302
85,697.56,697.97,697.27,697.75,3327
86,697.36,697.81,697.11,697.3,4195
87,696.67,697.07,696.67,697.07,2400
88,696.32,696.63,696.0104,696.63,6394
89,697.7,697.84,696.25,696.57,14624
90,697.99,697.99,697.415,697.61,1100
91,698.08,698.12,697.39,697.64,2028
92,698.75,698.805,697.75,698.09,1681
93,698.54,699.18,698.54,698.8,4100
94,698.75,699.08,698.34,698.34,900
95,699.07,699.5,699.07,699.34,1600
96,697.98,699.13,697.93,699.02,3300
97,698.52,698.8434,697.7501,697.7501,888
98,699.0401,699.44,698.5,698.55,1400
99,698.832,699.05,698.2,699.05,3000
100,698.03,698.273,697.76,698.18,2259
101,698,698.3,698,698,1390
102,698,698.34,698,698.34,200
103,697.94,698.44,697.93,698.386,6088
104,698.37,698.37,697.77,698.34,4900
105,698.19,698.44,698,698.44,1499
106,698.35,698.65,698.35,698.62,1900
107,698.415,698.52,698.3,698.49,1720
108,698.31,698.54,698.31,698.38,2600
109,698.07,698.69,697.9,698.505,8422
110,697.81,698.115,697.81,698.08,1900
111,697.7183,697.75,697.7183,697.75,1010
112,697.56,697.72,697.55,697.6,1050
113,698,698,697.5,697.81,6505
114,697.71,697.71,697.71,697.71,310
115,697.2,697.66,697.2,697.5,4496
116,697.12,697.44,697.12,697.3675,5200
117,697.21,697.35,697.01,697.31,2200
118,696.93,697.08,696.8,697.08,8962
119,696.85,697.188,696.85,697,6200
120,697.78,697.78,696.59,696.81,5102
121,697.6,697.985,697.6,697.985,1600
122,698.43,698.5,697.95,697.9999,4550
123,698.51,698.51,698.36,698.36,700
124,698.45,698.52,698.1425,698.35,1700
125,698.99,698.99,698.61,698.61,1700
126,699.2007,699.42,699,699,6064
127,699.37,699.55,699.37,699.5,500
128,699.915,700.09,699.67,699.7899,4125
129,700.01,700.11,699.82,700,2076
130,700.05,700.06,699.84,700,2600
131,699.475,700.05,699.475,700.05,2800
132,699.35,699.48,699.21,699.4,1400
133,699.9157,700.052,699.4555,699.56,2696
134,699.48,699.77,699.3601,699.77,1800
135,699.76,699.8584,699.4,699.4815,2958
136,700.11,700.61,699.8745,699.95,3458
137,699.5101,700.134,699.5101,699.96,766
138,699.7105,699.765,699.53,699.706,959
139,699.16,699.55,699.16,699.53,2629
140,699,699.54,698.95,699.16,5582
141,698.97,699.235,698.93,699.1,2129
142,698.76,698.76,698.76,698.76,100
143,697.51,698.71,697.51,698.6,7987
144,697.7099,697.74,697.52,697.7172,1465
145,698.68,698.7,697.635,697.68,6257
146,698.1799,698.39,697.98,698.39,3452
147,698.1,698.23,697.97,698.17,1300
148,698.524,698.524,698.25,698.26,713
149,698.71,698.71,698.5375,698.63,800
150,699.23,699.51,698.64,698.66,2476
151,699.0701,699.0701,699.0701,699.0701,100
152,698.61,699.09,698.61,699.08,2890
153,698.8,699.1788,698.8,699.07,600
154,698.59,699.305,698.59,699.305,550
155,698.9659,698.9659,698.677,698.74,330
156,698.77,698.77,698.77,698.77,100
158,698.98,699.14,698.98,699.13,900
159,699.13,699.37,699.13,699.19,800
160,698.66,698.95,698.66,698.95,1340
161,698,698.31,698,698.31,800
162,697.7441,698.2845,697.7441,698.2845,717
163,697.69,697.81,697.69,697.81,682
164,697.5899,697.5899,697.19,697.19,200
165,697.3275,697.59,697.3275,697.48,600
166,697.33,697.33,697.26,697.33,400
167,697.68,697.75,697.406,697.406,1600
168,697.32,697.84,697.32,697.71,1200
169,697.397,697.5,697.1,697.25,2403
170,697.1,697.22,696.96,697.074,2386
171,696.62,696.98,696.62,696.94,2832
172,696.22,696.775,696.22,696.775,2166
173,696.16,696.545,696.1,696.1842,1926
174,696.78,696.84,696.44,696.45,1200
175,696.5579,696.76,696.45,696.55,1367
176,697.06,697.06,696.56,696.56,1725
177,697.435,697.76,697.06,697.76,2850
178,697.55,697.65,697.25,697.39,900
179,697.81,697.81,697.81,697.81,100
180,697.7,697.8599,697.54,697.6,2100
181,698.32,698.32,697.705,697.705,5401
182,697.4301,697.8966,697.4301,697.78,1215
183,697.57,697.91,697.43,697.43,300
184,697.0661,697.29,696.9,697.29,1550
185,697.048,697.26,696.8501,696.8501,1400
186,697.38,697.4256,697.345,697.345,300
187,697.25,697.4,697.25,697.4,900
188,697.49,697.49,697.3129,697.3129,800
189,697.79,698.1,697.55,697.55,900
191,697.6,697.6,697.6,697.6,200
192,697.5324,697.65,697.3275,697.41,1700
193,697.76,697.79,697.31,697.6085,2100
194,698.04,698.04,697.67,697.67,500
195,698.045,698.05,698.045,698.05,210
196,698.2899,698.2899,698.02,698.155,600
197,698.28,698.4437,698.155,698.34,2699
198,698.04,698.345,698.04,698.345,1700
199,698.095,698.12,697.8,698.065,2000
200,698.285,698.498,698.07,698.16,900
201,697.97,698.5,697.97,698.4978,4120
202,697.705,697.85,697.705,697.7701,1516
203,697.845,698.1,697.845,697.88,1300
204,698.125,698.3699,697.885,697.885,1510
205,697.6,698.1531,697.6,698,600
206,697.69,697.9304,697.5,697.9304,3787
207,697.15,697.7,697.14,697.7,1960
209,697.32,697.8699,697.32,697.54,600
210,698,698,697.54,697.64,900
211,697.8,698.104,697.79,698.104,600
212,697.715,698,697.715,697.74,1550
213,698.2799,698.2799,698.0959,698.0959,800
214,698.1699,698.1699,698.1699,698.1699,100
215,697.98,698.19,697.98,698.05,3490
216,697.95,697.98,697.95,697.98,200
217,697.725,698,697.52,697.595,1500
218,698.03,698.28,697.55,697.55,720
219,697.9,698.19,697.84,697.905,1100
220,697.85,698.12,697.85,697.93,2583
221,698.0099,698.08,697.585,697.7,1700
222,697.69,697.69,697.59,697.59,200
223,697.57,698.04,697.57,697.956,2600
224,697.33,697.62,697.33,697.62,800
225,697.505,697.598,697.505,697.598,200
226,696.6,697.25,696.58,697.16,2000
227,696.555,696.61,696.555,696.61,200
228,696.695,697.08,696.695,696.89,2817
229,697.18,697.402,696.715,697.402,400
230,697.1601,697.1601,696.992,697.1256,530
231,696.9,697.11,696.9,697.0061,2367
232,696.36,696.72,696.34,696.72,1956
233,696.025,696.34,696,696.34,2441
234,696,696.32,695.9,696.02,4336
235,696,696.27,695.88,696,4200
236,695.6,696.0874,695.595,695.9,2848
237,695.75,695.82,695.5,695.58,1000
238,695.87,696.032,695.52,695.82,5716
239,695.5,695.96,695.35,695.88,2700
240,695.7,695.96,695.525,695.525,1150
241,696.2728,696.2728,695.81,695.81,1700
242,695.85,696.2,695.78,696.18,1000
243,695.339,695.9699,695.29,695.85,1593
244,695.29,695.578,695.29,695.578,300
245,695.03,695.58,695.02,695.29,1301
246,695.12,695.12,695,695.01,5043
247,695.49,695.49,695.105,695.2403,2050
248,695.8,696,695.58,695.58,1200
249,695.99,695.99,695.662,695.91,2620
250,695.87,695.93,695.87,695.9,1400
251,695.6301,695.7984,695.6301,695.7984,400
252,695.132,695.69,695,695.69,2796
253,695.93,695.93,695,695,2800
254,695.6088,695.636,695.4175,695.636,800
255,695.448,695.59,695.35,695.44,500
256,695,695.312,695,695.12,3825
257,695.45,695.67,695.3,695.3,1500
258,695.44,695.6,695.44,695.6,300
259,695.43,695.88,695.43,695.6,1501
260,695.35,695.42,695.35,695.42,300
261,695.515,695.68,695.5075,695.68,400
262,695.52,695.68,695.494,695.58,400
263,696,696,695.66,695.66,1981
264,696.0556,696.28,695.95,696.28,1800
265,695.96,696.245,695.96,696.245,800
266,695.6,695.92,695.6,695.92,1414
267,695.62,695.82,695.39,695.39,2300
268,695.75,695.91,695.75,695.91,400
269,695.61,695.92,695.61,695.76,800
270,696.0045,696.0045,695.52,695.53,1518
271,696.37,696.62,695.75,695.9005,6289
272,696.2316,696.51,696.0904,696.27,3450
273,696.17,696.55,696.17,696.55,1200
274,696.26,696.42,696.23,696.27,1100
275,696.18,696.4,696.0001,696.16,4280
276,696.63,696.82,696.21,696.21,1885
277,696.26,696.72,696,696.6,9155
278,696.25,696.38,696.01,696.38,1600
279,695.8,696.34,695.8,696.33,2100
280,695.3,695.79,695.25,695.79,3465
281,695.16,695.3132,695.16,695.16,3550
282,695.02,695.1217,694.92,695.01,4185
283,695.4,695.4,694.787,695.01,2442
284,696.158,696.31,695.38,695.38,4047
285,696.32,696.4,696.01,696.01,1700
286,696.9,696.9,696.11,696.31,5150
287,696.9,697.35,696.74,696.98,5199
288,696.59,696.99,696.53,696.91,2050
289,696.76,697.27,696.58,696.62,4200
290,697.41,697.41,696.81,696.81,1700
291,696.97,697.4,696.94,697.35,3200
292,696.68,697.162,696.6,697.14,3256
293,696.74,696.8,696.5,696.51,1200
294,696.53,697.02,696.53,696.8599,4018
295,696.6,697.0799,696.38,696.38,2645
296,696.585,697,696.41,696.64,3960
297,697.03,697.1,696.77,696.77,4543
298,697.34,697.35,697.1,697.2,4432
299,697.14,697.5,697.14,697.32,4717
300,697.57,697.57,697.1,697.2,1500
301,697.27,697.6,697.27,697.58,1300
302,697.1001,697.49,697.1001,697.48,1646
303,697.1101,697.36,697.1001,697.15,1600
304,697.5738,697.5738,697.27,697.28,730
305,697.7494,697.87,697.43,697.62,6637
306,697.63,698,697.63,697.69,3300
307,697.29,697.73,697.29,697.64,500
308,697.53,697.53,696.92,697.24,2497
309,697.44,697.44,696.95,697.0261,1100
310,697.5152,697.7852,697.41,697.41,2883
311,696.95,697.41,696.95,697.4,1300
312,696.96,697.02,696.96,697.02,600
313,696.96,697.18,696.89,697.18,900
314,696.82,697.02,696.65,696.83,3151
315,696.63,697.07,696.5901,696.82,1815
316,696.58,696.69,696.35,696.64,1000
317,696.5725,696.75,696.4,696.75,1400
318,697.2,697.2,696.67,696.69,1000
319,697.0601,697.3,697.0601,697.1773,477
320,697.27,697.46,697.22,697.2765,750
321,697.56,697.56,697.41,697.46,400
322,697.38,697.73,697.38,697.58,3700
323,696.77,697.4,696.77,697.4,500
324,696.6,696.9114,696.49,696.9114,2590
325,695.75,696.46,695.75,696.3773,3700
326,696.48,696.48,695.71,695.71,2575
327,696.59,696.61,696.28,696.3,1500
328,696.1401,696.57,696.1401,696.57,600
329,696.4,696.43,696.12,696.43,956
330,695.985,696.28,695.95,696.28,3962
331,696.42,696.42,696.12,696.12,1300
332,695.94,696.09,695.61,696.09,1900
333,695.778,695.94,695.56,695.82,1800
334,695.22,695.58,695.03,695.5,2430
335,694.87,695.078,694.8081,695.078,5047
336,694.87,695.215,694.58,694.9,4427
337,695.335,695.335,695,695,1700
338,695.97,696.02,695.49,695.62,2500
339,696.46,696.5,696.1487,696.1487,1800
340,696.4,696.5938,696.18,696.5055,2430
341,696.45,696.45,696.21,696.2279,1700
342,696.94,697.09,696.36,696.47,3954
343,696.1857,697.06,696.1857,697,1600
344,696.01,696.72,696.01,696.38,2392
345,695.9099,695.985,695.52,695.9,1200
346,695.52,695.614,695.5,695.56,1100
347,695.42,696,695.42,695.83,3213
348,696.51,696.51,695.4301,695.49,5800
349,696.05,696.23,696.01,696.01,700
350,696.23,696.264,696.05,696.0501,2400
351,696.24,696.34,696.128,696.185,1000
352,696.23,696.35,695.66,696.11,4423
353,696.05,696.4626,695.82,696.4626,1300
354,696.21,696.28,696.01,696.26,874
355,696.49,696.695,696.14,696.144,2607
356,696.72,696.87,696.34,696.34,1900
357,697.32,697.58,696.98,696.98,5850
358,697.195,697.44,697.07,697.11,2800
359,696.7758,697.195,696.7758,697.195,2538
360,697.07,697.245,696.86,696.91,2520
361,697.17,697.35,696.76,697.1,5100
362,697.46,697.77,697.25,697.27,1789
363,697.93,697.95,697.6,697.76,5212
364,697.64,697.93,697.64,697.81,2173
365,697.98,697.98,697.605,697.61,2919
366,697.77,698.25,697.77,697.96,5181
367,697.95,698.04,697.78,697.96,2343
368,698.1,698.18,697.72,697.96,2900
369,698.475,698.475,697.935,698.19,2450
370,698.41,698.5,698.3178,698.49,1689
371,698.5,699,698.31,698.5,4764
372,698.625,698.83,698.4,698.8,4656
373,698.275,698.5317,698.12,698.17,6350
374,697.67,698.11,697.36,698.11,5375
375,697.57,697.86,697.5,697.66,2807
376,697.31,697.91,697.31,697.57,9700
377,697.2,697.53,697,697.49,5800
378,697.245,697.5,697.2,697.38,4400
379,696.85,697.25,696.84,697.15,11392
380,697.03,697.34,696.72,696.94,9643
381,696.91,697.19,696.7,697.06,6423
382,696.11,696.87,696,696.87,9718
383,695.92,696.22,695.602,696.13,9110
384,695.55,696.06,695.55,696,2077
385,695.38,695.71,695.38,695.65,10088
386,695.32,695.548,695.28,695.548,7101
387,695.02,695.55,695,695.36,21009
388,694.445,695.05,694.23,695.01,22390
389,694.06,694.53,693.58,694.47,29009
390,695.85,696.38,694.08,694.08,129457
a1456324200,689,689,688.34,688.92,22365
1,687.63,688.88,687.1,688.88,8625
2,687.55,688.13,687.32,687.51,7800
3,685.62,688.26,685.61,687.73,10546
4,686.705,687.44,685.7438,685.7438,7547
5,687.23,688.21,686.23,686.6,8747
6,688.75,689.39,686.79,687.32,6026
7,688.837,688.99,687.68,688.77,5720
8,687.9,688.68,687.9,688.28,4000
9,688.38,689.01,687.4,688,5812
10,689.55,689.55,687.55,689.3,4586
11,689.26,689.26,688.25,688.81,2443
12,687.94,689.54,687.58,689,4600
13,687.77,688.485,687.16,687.85,9766
14,688.75,689.64,688.406,688.625,3535
15,687.62,689.01,687.59,688.744,4202
16,685.725,687.84,685.49,687.84,7097
17,685.1,685.705,684.46,685.56,10867
18,686.274,686.3775,684.64,684.64,6065
19,684.7411,685.965,684.7411,685.84,4854
20,685.9599,685.975,685.04,685.04,7009
21,684.33,685.28,684.33,685.18,5256
22,684.37,684.965,684.31,684.38,10731
23,684.37,684.9,684.09,684.8445,10243
24,683.87,684.55,683.1,684.55,14045
25,684.46,684.49,684.09,684.16,800
27,686.49,686.5,685.6,685.6,2426
28,685.88,686.57,685.8506,686.56,5098
29,685.45,685.93,685.45,685.8,400
30,686.45,686.85,685.45,685.45,1874
31,686.01,686.4,684.66,686.35,4978
32,685.64,685.68,685,685.68,3190
33,685.76,686.1,685.12,686,6879
34,686.28,686.54,685.79,685.91,7753
35,686.8,686.89,686.36,686.57,2324
36,686.75,686.8,685.8901,686.53,4899
37,685.85,686.86,685.85,686.844,5080
38,685.76,686.01,685.42,686.01,2150
39,686.019,686.23,684.84,685.52,4215
40,686.1539,686.31,685.53,686.3,3042
41,685.46,686.15,685.46,686.05,2400
42,685.2075,685.9499,684.98,685.5,4337
43,685.0673,685.3766,685.016,685.32,1130
44,684.54,685.35,684.42,685.2,1800
45,685.1785,685.62,684.875,684.9,1900
46,684.6989,684.8,684.42,684.8,985
47,684.76,685.27,684.485,684.485,4845
48,684.21,684.59,684.21,684.59,987
49,684.29,684.63,683.78,684.2948,4637
50,683.78,684.345,683.3362,684.19,4261
51,682.9871,683.76,682.67,683.76,5866
52,683.77,683.99,683.12,683.13,6063
53,684.0399,684.04,683.77,683.89,2428
54,683.6,684.04,683.53,684.02,2012
55,683.26,683.725,683,683.61,4303
56,683.3,683.33,683.12,683.165,700
57,683.11,684,682.82,683.6,5675
58,682.765,683.9989,682.65,683.45,4162
59,682.38,682.88,682.1,682.8224,5306
60,682.505,682.74,682,682.37,5350
61,682.83,683,682.3424,682.51,4757
62,681.22,683.4999,681.15,683.431,7525
63,682.5399,682.5399,681.44,681.637,3350
64,681.8901,682.45,681.8901,682.45,2891
65,683.58,683.93,683.43,683.43,4289
66,683.58,683.78,683.2,683.71,3783
67,684.04,684.5,683.64,683.64,16892
68,684.335,684.48,683.8,684.25,6251
69,685.0535,685.0535,683.8969,684.22,9363
70,685.25,685.25,684.36,685.18,5459
71,684.5,685.2523,684.5,685.2523,3665
72,684.07,685,684.07,684.9616,7618
73,684.32,684.5355,684.04,684.34,1462
74,684.11,684.559,684.11,684.34,2600
75,683.5,684.14,683.5,684.11,1705
76,682.52,683.495,682.52,683.495,3232
77,683.2,683.595,682.66,682.8,2400
78,683.36,684,683.0201,683.0201,2392
79,683.07,683.7822,683.0501,683.37,2112
80,683.52,683.54,683.4,683.4,552
81,683.9,683.9,683.65,683.9,500
82,682.45,683.5,682.45,683.5,2502
83,681.95,682.84,681.95,682.66,3840
84,681.78,682.3,681.78,681.9436,2588
85,681.815,682.01,681.815,682,1000
86,682.87,683.01,681.98,682.2053,3055
87,682.57,683.3135,682.42,682.875,3307
88,682.79,682.92,682.695,682.92,500
89,682.54,683.02,682.54,682.98,2768
90,682.98,683.52,682.59,682.95,2200
91,682.5,683.41,682.5,682.87,3100
92,683.26,683.409,682.73,682.8,1400
93,682.9588,683.232,682.66,682.76,4228
94,681.8,683,681.8,682.89,3999
95,683.1799,683.1799,681.935,681.935,2510
96,682.48,683.16,682.48,682.72,2400
97,682.755,682.755,682.51,682.51,300
98,682.48,683.53,682.15,682.59,3685
99,681.61,682.12,681.53,682.1,3499
100,682.15,682.5,682.15,682.49,822
101,681.9,682.87,681.89,682.1401,1975
102,682.15,682.68,681.805,682.376,1150
103,681.98,682.84,681.5026,682.15,3817
104,681.685,682.4799,681.685,681.985,1525
105,682.04,682.2896,681.79,682,1892
106,681.5,682.03,681.5,682.03,2438
107,681.46,681.81,681.3,681.5,2840
108,681.1001,681.79,681.1001,681.79,2369
109,681,681.51,681,681.51,2200
110,681.09,681.51,680.78,681,4583
111,681,681.678,681,681.64,1600
112,681.7286,681.7286,680.9,680.9,5700
113,681.59,681.791,681.53,681.57,3601
114,681.7,682.1,681.11,681.59,7564
115,681.19,682.36,681.19,681.62,5549
116,681.64,682.075,681.15,681.36,2000
117,681.7,682,681.57,681.6,1884
118,681.49,682,681.44,681.66,2227
119,682.165,682.165,681.8,681.818,8143
120,681.8899,682.07,681.52,681.8501,4470
121,682.1152,682.1152,681.57,681.88,1500
122,681.97,682.27,681.87,681.89,700
123,682.44,682.44,681.79,682.07,4300
124,681.8549,682.43,681.8549,682.43,1006
125,681.89,682.28,681.89,682.28,500
126,682.22,682.22,681.85,681.89,500
127,682.84,682.85,681.92,682.16,2496
128,683,683.2899,682.56,682.84,4795
129,682.85,683.3,682.74,683.16,3248
130,683.6,683.6,682.9,682.9,1500
131,683.88,683.88,683.27,683.27,500
132,684.225,684.49,683.84,683.84,3364
133,684.04,684.6,684.04,684.49,3800
134,683.97,684.4337,683.67,684.4337,2540
135,684.453,684.75,683.99,684.04,2100
136,684.56,685,684.56,685,9712
137,684.38,684.61,684.19,684.606,2648
138,684.18,684.57,684.18,684.45,2000
139,684.54,684.56,684.11,684.24,1700
140,684.975,685,684.6025,684.85,3756
141,686.23,686.23,685,685,8982
142,686.21,686.6699,685.995,686.045,5680
143,686.25,686.25,685.68,686,3649
144,686.18,686.25,685.8902,686.24,900
145,685.519,686.49,685.519,686.14,3730
146,685.9998,685.9998,685.3816,685.73,3490
147,685.035,686,685.035,686,7233
148,685.5205,685.6,685,685.4,4711
149,685.36,685.36,685.025,685.025,2400
150,685.38,685.9299,685.32,685.55,2200
151,685.969,686.22,685.51,685.7,3263
152,685.75,686.04,685.75,685.8111,2000
153,685.5501,686,685.45,685.75,1310
154,687.1,687.1,685.7921,685.7921,7017
155,687.3141,687.33,686.99,686.99,1535
156,687.3948,687.44,687,687.1,3908
157,686.8,687.4159,686.54,687.4159,6200
159,687.12,687.65,687.05,687.26,4107
160,686.83,687.5,686.82,687.46,2400
161,687.375,687.6,687.2641,687.55,1112
162,687.33,687.6,687.2,687.5,2874
163,686.24,687.52,686.02,687.5199,7800
164,685.62,686.43,685.57,686.43,1100
165,685.662,686.07,685.5,685.9238,1748
166,685.5,685.9329,685.14,685.66,3859
167,685.34,685.8044,685.34,685.6,1063
168,684.9301,685.5,684.72,685.5,4665
169,684.8259,685.2,684.8259,685.2,900
170,685,685.355,684.715,685.355,2800
171,685,685,684.892,685,2100
172,684.97,685.16,684.89,684.89,2400
173,684.99,685.6399,684.95,685.24,1300
174,684.26,685.22,684.26,685.01,1400
175,684.735,685.06,684.735,684.81,800
176,685.21,685.21,685.21,685.21,100
177,685.23,685.495,685.01,685.495,6900
178,684.1099,685.31,684.1099,685.21,1800
179,684.82,684.96,684.44,684.77,1400
180,684.425,684.48,684.24,684.38,700
181,684.48,684.5,684.41,684.43,1600
182,684.368,684.5,684.04,684.5,1012
183,684.0258,684.3192,683.62,684.3192,1760
184,683.942,684.05,683.85,684.019,500
185,683,683.62,683,683.6,2170
186,682.49,682.7278,682.3,682.6015,1540
187,683.34,683.45,683.14,683.45,315
188,683.9999,683.9999,683.69,683.69,350
189,683.7526,683.97,683.68,683.71,1600
190,683.8,684,683.8,683.84,2310
191,684.1,684.15,683.88,684.11,2700
192,684.13,684.32,684.04,684.12,1020
193,683.6658,684.38,683.3201,684.38,3658
194,683.83,683.83,683.32,683.32,400
195,684.16,684.16,683.83,684.11,600
196,684.69,684.69,684.04,684.16,1100
197,685.139,685.32,684.73,684.75,2495
198,685.21,685.3024,684.92,685.05,2420
199,684.91,685.48,684.67,685.48,2400
200,685.3309,685.3309,684.955,684.955,1500
201,685.24,685.31,684.92,685.18,1712
202,685.05,685.49,685.05,685.2363,2000
203,685.36,685.61,685.08,685.385,5075
204,685.2,685.36,685.2,685.36,300
205,685.36,685.37,685.15,685.28,1300
206,685.3,685.43,685.29,685.37,4863
207,685.52,685.76,685.19,685.36,2200
208,685.63,685.63,685.63,685.63,100
209,685.52,685.85,685.52,685.85,1430
210,685.04,685.0972,685.04,685.06,1100
211,685.76,685.76,685.0201,685.37,700
212,685.9068,685.9068,685.57,685.75,5300
213,685.7,686,685.58,685.62,1428
214,686,686,685.76,685.87,500
215,686.28,686.28,686.2,686.23,1000
216,687.7119,687.7119,686.24,686.24,8016
217,688.25,688.42,687.63,687.95,5225
218,688.78,689.43,688.23,688.49,9436
219,688.3589,688.492,687.85,688.492,2121
220,689.1,689.1,688.3001,688.57,800
221,688,689.089,688,689,2957
222,687.14,688.11,686.72,688.11,4330
223,687.57,687.57,687,687,553
224,687.0001,687.375,687.0001,687.16,600
